domain,domain_length,subdomain_count,has_suspicious_keywords,A_record_count,ttl_avg,has_multiple_A_records,CNAME_count,MX_count,NS_count,TXT_count,has_AAAA,symbol_ratio,whois_days_to_expire,whois_success
nextdoor.com,12.0,0.0,0.0,4.0,49.0,1.0,0.0,5.0,4.0,32.0,0.0,1.0,144.0,1.0
adroll.com,10.0,0.0,0.0,4.0,74.0,1.0,0.0,7.0,2.0,17.0,0.0,1.0,22.0,1.0
brstej.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,5.0,1.0,1.0,310.0,1.0
bazos.sk,8.0,0.0,0.0,1.0,86400.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1432.0,1.0
flashscore.pl,13.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,1484.0,1.0
fedoraproject.org,17.0,0.0,0.0,9.0,17.0,1.0,0.0,2.0,4.0,5.0,1.0,1.0,368.0,1.0
bootstrapcdn.com,16.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,247.0,1.0
probo.in,8.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,11.0,0.0,1.0,719.0,1.0
scientificamerican.com,22.0,0.0,0.0,4.0,168.0,1.0,0.0,1.0,4.0,13.0,0.0,1.0,224.0,1.0
parklogic.com,13.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1987.0,1.0
surahquran.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2396.0,1.0
waze.com,8.0,0.0,0.0,1.0,30.0,0.0,0.0,5.0,4.0,10.0,1.0,1.0,192.0,1.0
nic.io,6.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,4.0,5.0,0.0,1.0,-1.0,0.0
shaalaa.com,11.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,2.0,1.0,1.0,2208.0,1.0
railway.gov.bd,14.0,1.0,0.0,1.0,38400.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,-1.0,0.0
rezultati.com,13.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,1159.0,1.0
flashscore.com.ve,17.0,1.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,-1.0,0.0
about.com,9.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,3.0,10.0,1.0,1.0,172.0,1.0
acronis.com,11.0,0.0,0.0,1.0,3600.0,0.0,0.0,2.0,4.0,9.0,0.0,1.0,3032.0,1.0
globalxh.site,13.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,122.0,1.0
musicza.co.za,13.0,1.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,81.0,1.0
max.com,7.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,13.0,0.0,1.0,2574.0,1.0
sky.com,7.0,0.0,0.0,1.0,86400.0,0.0,0.0,1.0,6.0,19.0,0.0,1.0,634.0,1.0
xvideosporno.blog.br,20.0,1.0,0.0,3.0,300.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,896.0,1.0
vailonxx.co,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,503.0,1.0
sex-arabi.co,12.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,171.0,1.0
filmyzilla5.com,15.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,9.0,1.0
in3x.net,8.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,322.0,1.0
adaxh.world,11.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
1isaidub.net,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,132.0,1.0
xn--72cc8aul7gxbl0d4etdk.com,28.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,344.0,1.0
immunet.com,11.0,0.0,0.0,2.0,60.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,405.0,1.0
laroza.now,10.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,0.0
eff.org,7.0,0.0,0.0,1.0,2955.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,383.0,1.0
admanmedia.com,14.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,4.0,6.0,1.0,1.0,711.0,1.0
xhprofiles.world,16.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
dpbossnet.services,18.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
staples.com,11.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,6.0,22.0,0.0,1.0,531.0,1.0
dpbossss.services,17.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
olxcantik.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,160.0,1.0
komikindo2.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,142.0,1.0
sattamatkachart.in,18.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,718.0,1.0
bollyflix.phd,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
filmyfly.fi,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,159.0,1.0
hdhub4u.soccer,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0
5movierulz.ag,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0
mp4moviez.rodeo,15.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,174.0,1.0
filmyzilla.com.et,17.0,1.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,-1.0,0.0
hihimanga.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,99.0,1.0
sattamatkadpboss.net,20.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,540.0,1.0
spboss.in,9.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,236.0,1.0
dpbosss.services,16.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
spboss.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,861.0,1.0
telegra.ph,10.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,-1.0,0.0
mailinabox.email,16.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-1.0,0.0
acs.org,7.0,0.0,0.0,2.0,3600.0,1.0,0.0,2.0,4.0,45.0,0.0,1.0,244.0,1.0
simpli.fi,9.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,6.0,31.0,0.0,1.0,1271.0,1.0
cam.ac.uk,9.0,1.0,0.0,1.0,3118.0,0.0,0.0,1.0,6.0,11.0,1.0,2.0,-1.0,0.0
utexas.edu,10.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,3.0,16.0,1.0,1.0,313.0,1.0
tripod.com,10.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,372.0,1.0
variety.com,11.0,0.0,0.0,1.0,228.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,360.0,1.0
gizmodo.com,11.0,0.0,0.0,3.0,49.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,-1.0,0.0
starbucks.com,13.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,2.0,23.0,0.0,1.0,33.0,1.0
omni.ru,7.0,0.0,0.0,3.0,900.0,1.0,0.0,5.0,4.0,2.0,1.0,1.0,71.0,1.0
cmu.edu,7.0,0.0,0.0,1.0,21600.0,0.0,0.0,5.0,3.0,44.0,0.0,1.0,678.0,1.0
jwplayer.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,4.0,13.0,0.0,1.0,361.0,1.0
mirror.co.uk,12.0,1.0,0.0,2.0,60.0,1.0,0.0,5.0,4.0,13.0,0.0,2.0,352.0,1.0
connatix.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,14.0,0.0,1.0,1872.0,1.0
overwolf.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,10.0,0.0,1.0,337.0,1.0
mega.nz,7.0,0.0,0.0,2.0,280.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,-1.0,0.0
spiegel.de,10.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,9.0,0.0,1.0,-1.0,0.0
norton.com,10.0,0.0,0.0,2.0,19531.0,1.0,0.0,1.0,2.0,19.0,0.0,1.0,360.0,1.0
hik-connect.com,15.0,0.0,0.0,2.0,125.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,88.0,1.0
w55c.net,8.0,0.0,0.0,4.0,108.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,600.0,1.0
superhosting.bg,15.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,-1.0,0.0
e-volution.ai,13.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,-1.0,0.0
stackexchange.com,17.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,4.0,0.0,1.0,264.0,1.0
spot.im,7.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,15.0,0.0,1.0,1475.0,1.0
ssl.com,7.0,0.0,0.0,2.0,60.0,1.0,0.0,1.0,4.0,9.0,1.0,1.0,3167.0,1.0
dropcatch.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2565.0,1.0
people.com.cn,13.0,1.0,0.0,1.0,3600.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,737.0,1.0
goguardian.com,14.0,0.0,0.0,3.0,53.0,1.0,0.0,5.0,4.0,29.0,0.0,1.0,379.0,1.0
miro.com,8.0,0.0,0.0,4.0,58.0,1.0,0.0,5.0,4.0,39.0,0.0,1.0,351.0,1.0
kontur.ru,9.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,4.0,20.0,0.0,1.0,41.0,1.0
udemy.com,9.0,0.0,0.0,2.0,37.0,1.0,0.0,7.0,2.0,43.0,1.0,1.0,692.0,1.0
quantummetric.com,17.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,2.0,12.0,0.0,1.0,345.0,1.0
ucsd.edu,8.0,0.0,0.0,2.0,77230.0,1.0,0.0,2.0,3.0,59.0,0.0,1.0,1044.0,1.0
adsmoloco.com,13.0,0.0,0.0,1.0,9225.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,34.0,1.0
jhu.edu,7.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,2.0,34.0,0.0,1.0,678.0,1.0
evernote.com,12.0,0.0,0.0,1.0,2759.0,0.0,0.0,7.0,4.0,18.0,0.0,1.0,1582.0,1.0
eagleeyenetworks.com,20.0,0.0,0.0,1.0,22.0,0.0,0.0,5.0,4.0,6.0,0.0,1.0,288.0,1.0
stripe.network,14.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.0,0.0
elegantthemes.com,17.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2208.0,1.0
google.co.id,12.0,1.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,-1.0,0.0
americanexpress.com,19.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,6.0,10.0,0.0,1.0,255.0,1.0
canada.ca,9.0,0.0,0.0,4.0,300.0,1.0,0.0,1.0,6.0,10.0,0.0,1.0,390.0,1.0
themeisle.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,5.0,1.0,1.0,2191.0,1.0
wechat.com,10.0,0.0,0.0,2.0,271.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,2626.0,1.0
amap.com,8.0,0.0,0.0,2.0,120.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,244.0,1.0
mmcdn.com,9.0,0.0,0.0,2.0,236.0,1.0,0.0,5.0,2.0,3.0,1.0,1.0,178.0,1.0
evotor.ru,9.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,2.0,15.0,0.0,1.0,199.0,1.0
siemens.com,11.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,8.0,93.0,0.0,1.0,7.0,1.0
fao.org,7.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,4.0,21.0,0.0,1.0,3217.0,1.0
cpanel.com,10.0,0.0,0.0,2.0,120.0,1.0,0.0,1.0,2.0,5.0,1.0,1.0,1624.0,1.0
getbootstrap.com,16.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,2.0,1.0,1.0,112.0,1.0
collegeboard.org,16.0,0.0,0.0,2.0,1800.0,1.0,0.0,2.0,4.0,21.0,0.0,1.0,83.0,1.0
richaudience.com,16.0,0.0,0.0,1.0,3597.0,0.0,0.0,5.0,4.0,5.0,0.0,1.0,411.0,1.0
dbankcdn.com,12.0,0.0,1.0,2.0,600.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,-1.0,0.0
n-able.com,10.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,4.0,26.0,0.0,2.0,216.0,1.0
infonline.de,12.0,0.0,0.0,1.0,86400.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,-1.0,0.0
kernel.org,10.0,0.0,0.0,1.0,280.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,533.0,1.0
ddnss.de,8.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,-1.0,0.0
thesun.co.uk,12.0,1.0,0.0,1.0,300.0,0.0,0.0,2.0,4.0,23.0,0.0,2.0,240.0,1.0
jwpltx.com,10.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,328.0,1.0
www.nhs.uk,10.0,1.0,0.0,1.0,389.3333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0
site.com,8.0,0.0,0.0,4.0,120.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,103.0,1.0
si.edu,6.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,6.0,60.0,0.0,1.0,678.0,1.0
su89-cdn.net,12.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,173.0,1.0
aljazeera.com,13.0,0.0,0.0,3.0,60.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,204.0,1.0
hoyoverse.com,13.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,2515.0,1.0
mfadsrvr.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1937.0,1.0
litix.io,8.0,0.0,0.0,1.0,180.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,-1.0,0.0
ed.gov,6.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,6.0,11.0,1.0,1.0,327.0,1.0
evergage.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,156.0,1.0
acm.org,7.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,12.0,0.0,1.0,877.0,1.0
azure.net,9.0,0.0,0.0,5.0,2364.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,49.0,1.0
arstechnica.com,15.0,0.0,0.0,2.0,25.0,1.0,0.0,5.0,4.0,9.0,0.0,1.0,100.0,1.0
mapbox.com,10.0,0.0,0.0,4.0,60.0,1.0,0.0,7.0,4.0,14.0,0.0,1.0,67.0,1.0
revenuecat.com,14.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,12.0,0.0,1.0,738.0,1.0
getpocket.com,13.0,0.0,0.0,4.0,15.0,1.0,0.0,5.0,4.0,10.0,0.0,1.0,500.0,1.0
sogou.com,9.0,0.0,0.0,2.0,164.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,2646.0,1.0
nelhydrogen.com,15.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,4.0,9.0,0.0,1.0,251.0,1.0
matterport.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,4.0,32.0,1.0,1.0,260.0,1.0
mob.com,7.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,1038.0,1.0
xinhuanet.com,13.0,0.0,0.0,3.0,1116.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,219.0,1.0
segment.com,11.0,0.0,0.0,3.0,60.0,1.0,0.0,1.0,4.0,23.0,0.0,1.0,287.0,1.0
sendbird.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,4.0,26.0,0.0,1.0,318.0,1.0
usgs.gov,8.0,0.0,0.0,1.0,115.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,346.0,1.0
slate.com,9.0,0.0,0.0,4.0,139.0,1.0,0.0,5.0,4.0,11.0,0.0,1.0,154.0,1.0
globenewswire.com,17.0,0.0,0.0,2.0,60.0,1.0,0.0,1.0,4.0,14.0,0.0,1.0,353.0,1.0
mparticle.com,13.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,4.0,22.0,0.0,1.0,284.0,1.0
trellix.com,11.0,0.0,0.0,1.0,60.0,0.0,0.0,4.0,4.0,24.0,0.0,1.0,347.0,1.0
techtarget.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,6.0,14.0,0.0,1.0,72.0,1.0
timeanddate.com,15.0,0.0,0.0,2.0,60.0,1.0,0.0,4.0,10.0,10.0,0.0,1.0,-1.0,0.0
clevertap-prod.com,18.0,0.0,0.0,4.0,40.0,1.0,0.0,5.0,4.0,3.0,1.0,2.0,275.0,1.0
proofpoint.com,14.0,0.0,0.0,2.0,174.0,1.0,0.0,4.0,6.0,32.0,1.0,1.0,321.0,1.0
house.gov,9.0,0.0,0.0,2.0,3600.0,1.0,0.0,0.0,6.0,12.0,0.0,1.0,314.0,1.0
zoom.com,8.0,0.0,0.0,1.0,22.0,0.0,0.0,2.0,4.0,23.0,0.0,1.0,72.0,1.0
primis.tech,11.0,0.0,0.0,1.0,86400.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,1199.0,1.0
kuaishou.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,2.0,2.0,14.0,0.0,1.0,1659.0,1.0
plex.tv,7.0,0.0,0.0,4.0,19.0,1.0,0.0,5.0,2.0,8.0,0.0,1.0,68.0,1.0
starlink.com,12.0,0.0,0.0,4.0,543.0,1.0,0.0,1.0,4.0,9.0,0.0,1.0,351.0,1.0
photobucket.com,15.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,13.0,1.0,1.0,229.0,1.0
garena.com,10.0,0.0,0.0,1.0,600.0,0.0,0.0,5.0,4.0,16.0,0.0,1.0,285.0,1.0
symantec.com,12.0,0.0,0.0,3.0,40.0,1.0,0.0,2.0,4.0,14.0,0.0,1.0,428.0,1.0
intercom.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,25.0,0.0,1.0,83.0,1.0
iponweb.net,11.0,0.0,0.0,1.0,120.0,0.0,0.0,1.0,7.0,5.0,0.0,1.0,616.0,1.0
spaceweb.ru,11.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,323.0,1.0
office365.us,12.0,0.0,0.0,7.0,300.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,210.0,1.0
clevelandclinic.org,19.0,0.0,0.0,2.0,14.0,1.0,0.0,2.0,2.0,15.0,1.0,1.0,108.0,1.0
strava.com,10.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,19.0,0.0,1.0,93.0,1.0
google.nl,9.0,0.0,0.0,1.0,249.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,-1.0,0.0
wunderground.com,16.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,6.0,6.0,1.0,1.0,191.0,1.0
ultradns.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,8.0,19.0,0.0,1.0,280.0,1.0
swiftkey.com,12.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,312.0,1.0
hcaptcha.com,12.0,0.0,0.0,2.0,277.0,1.0,0.0,3.0,2.0,5.0,0.0,1.0,1575.0,1.0
strateuat.co.za,15.0,1.0,0.0,1.0,7200.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,221.0,1.0
netlify.app,11.0,0.0,0.0,2.0,120.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,-1.0,0.0
klarna.com,10.0,0.0,0.0,3.0,822.0,1.0,0.0,4.0,6.0,37.0,0.0,1.0,82.0,1.0
feedburner.com,14.0,0.0,0.0,6.0,300.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,72.0,1.0
seedtag.com,11.0,0.0,0.0,1.0,225.0,0.0,0.0,5.0,2.0,12.0,0.0,1.0,713.0,1.0
capitalone.com,14.0,0.0,0.0,2.0,3562.0,1.0,0.0,2.0,12.0,32.0,0.0,1.0,174.0,1.0
engadget.com,12.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,5.0,14.0,0.0,1.0,124.0,1.0
ad-delivery.net,15.0,0.0,0.0,2.0,48.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,224.0,1.0
truecaller.com,14.0,0.0,0.0,2.0,60.0,1.0,0.0,5.0,4.0,17.0,1.0,1.0,3415.0,1.0
palmplaystore.com,17.0,0.0,0.0,8.0,60.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,459.0,1.0
census.gov,10.0,0.0,0.0,1.0,27.0,0.0,0.0,2.0,2.0,11.0,1.0,1.0,346.0,1.0
craigslist.org,14.0,0.0,0.0,1.0,224.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,354.0,1.0
logitech.com,12.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,3.0,27.0,1.0,1.0,229.0,1.0
tealiumiq.com,13.0,0.0,0.0,2.0,60.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,141.0,1.0
tenor.com,9.0,0.0,0.0,1.0,128.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,311.0,1.0
bitbucket.org,13.0,0.0,0.0,3.0,35.0,1.0,0.0,2.0,4.0,9.0,1.0,1.0,428.0,1.0
entrepreneur.com,16.0,0.0,0.0,4.0,86400.0,1.0,0.0,5.0,4.0,7.0,0.0,1.0,2194.0,1.0
wetransfer.com,14.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,25.0,0.0,1.0,84.0,1.0
ufl.edu,7.0,0.0,0.0,1.0,250.0,0.0,0.0,1.0,3.0,23.0,0.0,1.0,678.0,1.0
verizon.com,11.0,0.0,0.0,10.0,133.0,1.0,0.0,2.0,6.0,37.0,0.0,1.0,166.0,1.0
smadex.com,10.0,0.0,0.0,4.0,57.0,1.0,0.0,5.0,4.0,10.0,0.0,1.0,105.0,1.0
themoviedb.org,14.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,8.0,1.0,1.0,724.0,1.0
adentifi.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,59.0,1.0
digg.com,8.0,0.0,0.0,1.0,600.0,0.0,0.0,5.0,2.0,14.0,0.0,1.0,1195.0,1.0
avito.st,8.0,0.0,0.0,3.0,55.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,22.0,1.0
snapkit.com,11.0,0.0,0.0,4.0,153.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,72.0,1.0
instabug.com,12.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,4.0,5.0,0.0,1.0,969.0,1.0
tenable.com,11.0,0.0,0.0,1.0,297.0,0.0,0.0,2.0,3.0,25.0,0.0,1.0,933.0,1.0
bund.de,7.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,-1.0,0.0
samsungknox.com,15.0,0.0,0.0,3.0,60.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,264.0,1.0
amazonaws.com.cn,16.0,1.0,0.0,6.0,60.0,1.0,0.0,1.0,8.0,4.0,0.0,2.0,114.0,1.0
tynt.com,8.0,0.0,0.0,1.0,30.0,0.0,0.0,7.0,6.0,3.0,0.0,1.0,358.0,1.0
sectigo.com,11.0,0.0,0.0,1.0,2496.0,0.0,0.0,2.0,3.0,8.0,1.0,1.0,1137.0,1.0
hotmail.com,11.0,0.0,0.0,1.0,2974.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,188.0,1.0
bttrack.com,11.0,0.0,0.0,3.0,308.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,102.0,1.0
kueezrtb.com,12.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,342.0,1.0
utoronto.ca,11.0,0.0,0.0,1.0,180.0,0.0,0.0,1.0,2.0,19.0,1.0,1.0,1988.0,1.0
mxptint.net,11.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,437.0,1.0
techradar.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,4.0,5.0,0.0,1.0,442.0,1.0
audible.com,11.0,0.0,0.0,3.0,251.0,1.0,0.0,1.0,8.0,19.0,0.0,1.0,439.0,1.0
express.co.uk,13.0,1.0,0.0,4.0,60.0,1.0,0.0,6.0,4.0,11.0,1.0,2.0,57.0,1.0
battle.net,10.0,0.0,0.0,2.0,112.0,1.0,0.0,2.0,4.0,7.0,0.0,1.0,2013.0,1.0
sharethis.com,13.0,0.0,0.0,4.0,60.0,1.0,0.0,7.0,4.0,3.0,0.0,1.0,162.0,1.0
fyber.com,9.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,6.0,21.0,0.0,1.0,64.0,1.0
verkada.com,11.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,34.0,1.0,1.0,3075.0,1.0
asana.com,9.0,0.0,0.0,2.0,30.0,1.0,0.0,5.0,4.0,40.0,0.0,1.0,123.0,1.0
kwai.com,8.0,0.0,0.0,4.0,60.0,1.0,0.0,3.0,6.0,5.0,0.0,1.0,1213.0,1.0
rollingstone.com,16.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,16.0,0.0,1.0,364.0,1.0
appier.net,10.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,6.0,5.0,1.0,1.0,271.0,1.0
quantcount.com,14.0,0.0,0.0,56.0,7200.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,365.0,1.0
adp.com,7.0,0.0,0.0,1.0,88.0,0.0,0.0,2.0,10.0,43.0,0.0,1.0,282.0,1.0
adswizz.com,11.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,4.0,14.0,0.0,1.0,1155.0,1.0
