num_links,num_forms,num_inputs,num_scripts,num_iframes,has_login,num_meta,text_length,has_password_field,has_https_links,external_script_ratio,external_links_ratio,has_sensitive_keywords,num_exclamations,num_uppercase_words,avg_link_length,num_divs,num_images,num_inline_styles,num_css_files,num_external_css,label
114,0,27,22,2,1,4,7367,1,1,1.0,0.09649122807017543,1,0,120,17.692307692307693,510,2,175,1,1,1
0,0,2,7,0,1,3,266,1,0,0.0,0.0,1,0,3,0.0,68,18,59,1,0,1
0,0,2,7,0,1,3,266,1,0,0.0,0.0,1,0,3,0.0,68,18,59,1,0,1
0,0,2,7,0,1,3,273,1,0,0.0,0.0,1,0,2,0.0,69,19,60,1,0,1
0,0,2,7,0,1,3,273,1,0,0.0,0.0,1,0,2,0.0,69,19,60,1,0,1
114,0,27,22,2,1,4,7367,1,1,1.0,0.09649122807017543,1,0,120,17.692307692307693,510,2,175,1,1,1
114,0,27,22,2,1,4,7367,1,1,1.0,0.09649122807017543,1,0,120,17.692307692307693,510,2,175,1,1,1
114,0,27,22,2,1,4,7367,1,1,1.0,0.09649122807017543,1,0,120,17.692307692307693,510,2,175,1,1,1
27,0,2,7,0,0,4,743,0,1,0.25,0.2222222222222222,1,0,25,27.666666666666668,144,29,65,4,1,1
83,0,0,1,0,0,4,1504,0,1,0.0,0.04819277108433735,1,0,10,34.55421686746988,83,79,0,1,0,1
0,0,2,7,0,1,3,273,1,0,0.0,0.0,1,0,2,0.0,69,19,60,1,0,1
1,1,8,8,0,0,7,65,1,1,0.0,1.0,1,0,0,59.0,5,5,4,3,0,1
0,0,2,7,0,1,3,266,1,0,0.0,0.0,1,0,3,0.0,68,18,59,1,0,1
0,0,2,7,0,1,3,266,1,0,0.0,0.0,1,0,3,0.0,68,18,59,1,0,1
0,0,2,7,0,1,3,266,1,0,0.0,0.0,1,0,3,0.0,68,18,59,1,0,1
13,3,14,6,0,1,2,2480,1,0,1.0,0.0,1,4,5,1.0,104,2,50,4,1,1
26,1,2,40,0,0,5,437,0,1,1.0,0.6923076923076923,1,0,0,25.59090909090909,30,4,4,26,26,1
26,1,2,40,0,0,5,437,0,1,1.0,0.6923076923076923,1,0,0,25.59090909090909,30,4,4,26,26,1
26,1,2,40,0,0,5,437,0,1,1.0,0.6923076923076923,1,0,0,25.59090909090909,30,4,4,26,26,1
51,1,1,21,2,1,24,13428,0,1,0.0,0.7058823529411765,1,1,59,27.313725490196077,396,14,65,0,0,1
51,1,1,21,2,1,24,13428,0,1,0.0,0.7058823529411765,1,1,59,27.313725490196077,396,14,65,0,0,1
51,1,1,21,2,1,24,13428,0,1,0.0,0.7058823529411765,1,1,59,27.313725490196077,396,14,65,0,0,1
0,2,1,7,0,0,1,199,1,0,1.0,0.0,1,0,0,0.0,28,2,15,3,2,1
86,0,0,10,0,0,5,999,0,1,1.0,0.046511627906976744,0,0,10,32.06976744186046,339,81,80,2,0,1
28,0,2,7,0,0,4,700,0,1,0.25,0.25,1,0,25,27.071428571428573,147,30,65,4,1,1
42,1,157,23,0,1,7,1969,1,1,0.14285714285714285,0.7857142857142857,1,6,12,54.904761904761905,245,28,149,6,0,1
6,1,8,4,0,0,2,869,0,1,1.0,0.16666666666666666,0,0,11,28.5,29,2,15,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
6,1,9,4,0,0,2,903,0,1,1.0,0.16666666666666666,0,0,11,28.5,31,2,16,8,0,1
299,2,2,30,6,0,28,11586,0,1,0.38095238095238093,1.0,1,0,145,48.1438127090301,310,46,129,6,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
3,0,1,4,0,0,4,2008,0,0,0.3333333333333333,0.0,1,0,4,9.0,51,2,42,3,1,1
4,1,8,26,1,1,7,49,0,0,0.25,0.0,1,0,1,1.0,43,1,23,11,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
6,1,11,4,0,0,2,991,0,1,1.0,0.16666666666666666,0,0,12,28.5,35,2,18,8,0,1
22,1,6,13,1,1,9,1394,1,1,0.9166666666666666,0.9090909090909091,1,1,6,107.15,53,1,4,6,2,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
45,0,2,26,4,1,6,3027,0,1,0.8695652173913043,0.3111111111111111,1,2,13,37.53333333333333,145,16,26,2,2,1
6,2,2,11,0,0,11,162,0,1,0.8571428571428571,0.16666666666666666,1,0,2,21.25,104,3,68,12,12,1
6,2,2,11,0,0,11,164,0,1,0.8571428571428571,0.16666666666666666,1,0,0,21.25,104,2,68,12,12,1
5,1,8,27,1,1,7,96,0,0,0.25,0.0,1,0,4,1.0,59,1,24,13,0,1
137,1,2,49,1,1,67,5660,0,1,0.6,0.20437956204379562,1,6,57,78.77884615384616,1331,37,261,8,5,1
116,1,6,46,3,1,15,13909,0,1,0.7857142857142857,0.9913793103448276,1,18,46,135.68103448275863,688,2,179,2,2,1
2,0,0,28,0,0,13,122,0,0,1.0,0.0,1,0,0,1.0,46,1,36,0,0,1
6,2,2,11,0,0,11,159,0,1,0.8571428571428571,0.16666666666666666,1,0,3,21.25,108,3,71,12,12,1
0,0,2,7,0,1,3,266,1,0,0.0,0.0,1,0,3,0.0,68,18,59,1,0,1
19,1,8,11,1,0,3,552,0,1,0.4,0.7894736842105263,1,0,0,72.05263157894737,81,2,13,1,1,1
6,1,8,4,0,0,2,869,0,1,1.0,0.16666666666666666,0,0,11,28.5,29,2,15,8,0,1
2,0,0,28,0,0,13,100,0,0,1.0,0.0,1,0,0,1.0,46,1,36,0,0,1
86,1,2,12,1,0,16,2434,0,1,0.3333333333333333,0.1511627906976744,0,0,7,47.333333333333336,77,10,7,4,0,1
2,0,0,0,0,0,0,307,0,1,0.0,1.0,0,0,3,42.5,5,0,0,0,0,1
5,1,8,27,1,1,7,96,0,0,0.25,0.0,1,0,4,1.0,59,1,24,13,0,1
6,2,2,11,0,0,16,162,0,1,0.8571428571428571,0.16666666666666666,1,0,2,21.25,107,3,69,12,12,1
6,2,2,11,0,0,16,162,0,1,0.8571428571428571,0.16666666666666666,1,0,2,21.25,107,3,69,12,12,1
3,1,8,26,1,1,7,104,0,0,0.25,0.0,1,0,5,1.0,54,0,26,8,0,1
6,1,8,30,1,1,9,68,0,0,0.2,0.0,1,0,4,1.0,65,3,26,16,0,1
5,1,8,30,1,1,9,74,0,0,0.2,0.0,1,0,2,1.0,67,3,30,16,0,1
10,1,5,8,0,0,2,681,1,1,0.125,0.1,1,0,17,9.333333333333334,67,4,24,2,0,1
2,1,2,3,0,0,2,269,0,0,1.0,0.0,1,0,0,1.0,14,3,20,4,2,1
41,1,3,4,0,1,2,19472,0,1,1.0,0.926829268292683,1,0,377,63.34146341463415,69,4,44,7,7,1
2,1,2,3,0,0,2,269,0,0,1.0,0.0,1,0,0,1.0,14,3,20,4,2,1
350,2,13,172,11,1,8,5692,0,1,0.625,0.40285714285714286,1,0,81,44.502873563218394,951,120,176,13,0,1
350,2,13,172,12,1,8,5692,0,1,0.625,0.40285714285714286,1,0,81,44.502873563218394,951,120,177,13,0,1
350,2,13,172,7,1,8,5692,0,1,0.625,0.40285714285714286,1,0,81,44.502873563218394,951,120,172,13,0,1
350,2,13,172,7,1,8,5692,0,1,0.625,0.40285714285714286,1,0,81,44.502873563218394,951,120,169,13,0,1
350,2,13,168,7,1,8,5692,0,1,0.6349206349206349,0.40285714285714286,1,0,81,44.502873563218394,951,119,169,13,0,1
10,4,9,3,0,1,13,597,1,1,1.0,0.4,1,0,4,54.6,101,1,12,6,0,1
19,1,8,11,1,0,3,552,0,1,0.4,0.7894736842105263,1,0,0,72.05263157894737,80,2,13,1,1,1
4,1,8,26,1,1,8,154,0,0,0.25,0.0,1,0,2,1.0,57,2,28,8,0,1
2,1,7,5,0,0,6,633,0,1,0.8,0.5,1,0,7,28.0,18,9,24,6,3,1
16,2,29,32,1,1,3,674,1,1,0.25,0.8125,1,0,5,48.25,16,10,12,3,0,1
0,1,2,3,0,1,1,362,0,0,1.0,0.0,0,0,3,0.0,22,5,11,1,0,1
0,1,2,3,0,1,1,362,0,0,1.0,0.0,0,0,3,0.0,22,5,11,1,0,1
30,3,11,91,0,1,11,6279,0,1,0.8620689655172413,1.0,1,0,10,61.266666666666666,203,15,40,2,1,1
3,2,9,7,0,1,13,1116,1,0,1.0,0.0,1,0,11,12.0,132,30,13,5,1,1
0,1,5,3,0,1,2,245,1,0,1.0,0.0,1,0,0,0.0,8,2,5,0,0,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,78,2,13,1,1,1
19,1,8,11,1,0,3,552,0,1,0.4,0.7894736842105263,1,0,0,72.05263157894737,80,2,13,1,1,1
1,0,0,3,0,0,5,425,0,1,1.0,1.0,0,1,4,44.0,8,0,1,1,0,1
3,0,1,10,0,0,15,222,0,1,1.0,0.3333333333333333,1,0,7,47.333333333333336,135,1,16,4,4,1
4,1,5,39,2,0,13,362,0,1,0.8648648648648649,0.5,1,0,1,34.0,61,1,6,0,0,1
2,1,3,37,2,0,16,172,0,1,0.9411764705882353,1.0,1,0,2,34.0,40,0,5,0,0,1
0,0,0,0,0,0,1,47,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,1
0,0,0,0,0,0,0,848,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,1
86,1,2,12,1,0,16,2434,0,1,0.3333333333333333,0.1511627906976744,0,0,7,47.333333333333336,77,10,7,4,0,1
1,1,3,1,0,0,2,569,1,1,1.0,1.0,1,0,1,51.0,10,1,15,2,2,1
6,1,8,4,0,0,2,869,0,1,1.0,0.16666666666666666,0,0,11,28.5,29,2,15,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
4,1,8,29,1,1,8,49,0,0,0.2,0.0,1,0,3,1.0,56,2,27,8,0,1
4,4,9,23,1,0,2,4363,0,1,0.9333333333333333,0.25,0,2,26,15.5,65,21,10,6,2,1
13,3,14,6,0,1,2,2480,1,0,1.0,0.0,1,4,5,1.0,104,2,50,4,1,1
109,0,0,17,1,1,19,3973,0,1,0.9285714285714286,0.3577981651376147,1,1,24,28.972477064220183,76,8,55,3,3,1
2,1,1,4,0,0,2,501,0,1,1.0,1.0,0,0,1,50.5,14,5,10,3,2,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,79,2,13,1,1,1
53,2,40,17,1,1,9,2276,1,1,1.0,0.33962264150943394,1,3,3,24.9811320754717,101,4,5,9,9,1
148,8,178,0,2,1,4,27638,1,1,0.0,0.9797297297297297,1,3,48,84.99324324324324,1673,73,467,22,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,79,2,13,1,1,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
6,1,8,4,0,0,2,869,0,1,1.0,0.16666666666666666,0,0,11,28.5,29,2,15,8,0,1
19,1,8,11,1,0,3,552,0,1,0.4,0.7894736842105263,1,0,0,72.05263157894737,81,2,13,1,1,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,8,30,1,1,8,159,0,0,0.2,0.0,1,0,0,4.666666666666667,68,2,29,7,0,1
61,1,2,17,6,0,7,2124,0,0,0.875,0.0,1,0,29,1.0,90,11,33,6,0,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
3,1,3,7,0,0,4,496,0,0,1.0,0.0,1,0,3,1.0,35,0,20,5,1,1
0,1,16,14,0,0,2,206,0,0,1.0,0.0,1,0,7,0.0,40,2,19,2,0,1
5,1,8,30,1,1,9,93,0,0,0.2,0.0,1,0,3,1.0,69,3,34,8,0,1
96,1,21,22,0,1,5,5954,1,1,0.3333333333333333,0.16666666666666666,1,1,78,27.1,379,2,130,1,0,1
96,1,21,22,0,1,5,5954,1,1,0.3333333333333333,0.16666666666666666,1,1,78,27.1,379,2,130,1,0,1
96,1,21,22,0,1,5,5954,1,1,0.3333333333333333,0.16666666666666666,1,1,78,27.1,379,2,130,1,0,1
30,1,4,5,0,0,5,1051,0,1,1.0,0.6,1,1,6,26.4,50,11,11,4,1,1
19,1,8,11,1,0,3,552,0,1,0.4,0.7894736842105263,1,0,0,72.05263157894737,80,2,13,1,1,1
17,2,5,10,0,1,3,384,1,1,0.125,1.0,1,0,2,64.41176470588235,16,16,4,2,0,1
17,2,5,10,0,1,3,384,1,1,0.125,1.0,1,0,2,64.41176470588235,16,16,4,2,0,1
1,1,3,4,0,1,6,320,1,0,0.0,0.0,0,0,0,0.0,38,2,7,2,0,1
2,1,2,4,0,0,8,1337,1,0,1.0,0.0,1,0,1,0.0,39,4,11,6,3,1
64,0,0,0,2,0,32,3494,0,1,0.0,0.953125,1,1,6,34.5,114,44,52,0,0,1
170,2,2,52,6,0,14,5592,0,1,0.7666666666666667,0.7529411764705882,1,7,65,56.07058823529412,387,63,28,4,0,1
40,2,9,3,0,0,3,728,1,0,1.0,0.0,1,1,4,16.692307692307693,128,5,18,5,0,1
3,1,8,26,1,1,7,125,0,0,0.25,0.0,1,0,5,1.0,57,1,30,8,0,1
2,1,5,3,0,0,6,368,0,1,0.0,1.0,0,0,1,48.0,9,1,8,0,0,1
40,2,9,3,0,0,3,728,1,0,1.0,0.0,1,1,4,16.692307692307693,128,5,18,5,0,1
549,1,1,0,6,1,100,12652,0,1,0.0,0.97632058287796,1,0,71,66.13345521023766,393,15,23,13,0,1
549,1,1,0,6,1,100,12652,0,1,0.0,0.97632058287796,1,0,71,66.13345521023766,393,15,23,13,0,1
59,0,0,61,0,1,22,6593,0,1,0.044444444444444446,0.9491525423728814,1,0,2,49.644067796610166,180,13,30,16,0,1
0,0,5,4,0,0,3,398,1,0,1.0,0.0,0,0,2,0.0,11,4,3,2,0,1
0,0,5,4,0,0,3,398,1,0,1.0,0.0,0,0,2,0.0,11,4,3,2,0,1
0,0,5,4,0,0,3,398,1,0,1.0,0.0,0,0,2,0.0,11,4,3,2,0,1
0,0,5,4,0,0,3,398,1,0,1.0,0.0,0,0,2,0.0,11,4,3,2,0,1
0,0,5,4,0,0,3,398,1,0,1.0,0.0,0,0,2,0.0,11,4,3,2,0,1
1,0,1,3,0,0,9,2082,0,0,1.0,0.0,1,2,15,0.0,7,4,16,0,0,1
1,0,1,3,0,0,9,2082,0,0,1.0,0.0,1,2,15,0.0,7,4,16,0,0,1
121,2,5,4,0,0,3,4597,1,0,0.0,0.0,0,0,18,1.0330578512396693,230,79,17,1,0,1
121,2,5,4,0,0,3,4597,1,0,0.0,0.0,0,0,18,1.0330578512396693,230,79,17,1,0,1
39,0,0,20,6,1,14,1841,0,1,1.0,0.5897435897435898,1,1,9,30.128205128205128,103,16,26,4,1,1
138,0,0,35,2,1,2,3910,0,1,0.9473684210526315,0.11594202898550725,0,1,3,40.43382352941177,108,15,82,5,0,1
0,0,0,11,2,0,4,141,0,0,1.0,0.0,0,0,1,0.0,8,1,1,5,2,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,79,2,13,1,1,1
121,2,5,4,0,0,3,4597,1,0,0.0,0.0,0,0,18,1.0330578512396693,230,79,17,1,0,1
218,0,3,23,2,0,19,11485,0,1,0.4,0.027522935779816515,1,0,73,63.95412844036697,207,30,20,2,0,1
64,0,0,0,2,0,32,3494,0,1,0.0,0.953125,1,1,6,34.5,114,44,52,0,0,1
12,2,26,19,1,1,8,376,1,0,0.7333333333333333,0.0,0,0,4,1.0,11,3,4,2,0,1
17,1,3,2,0,0,4,704,1,0,1.0,0.0,0,0,11,12.0,15,17,1,1,0,1
17,1,3,2,0,0,4,704,1,0,1.0,0.0,0,0,11,12.0,15,17,1,1,0,1
350,2,13,176,11,1,8,5692,0,1,0.6470588235294118,0.40285714285714286,1,0,81,44.502873563218394,951,116,171,13,0,1
350,2,13,175,13,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,173,13,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
79,10,12,3,0,0,18,4123,0,0,1.0,0.0,1,1,15,0.0,421,52,190,1,0,1
79,10,12,3,0,0,18,4123,0,0,1.0,0.0,1,1,15,0.0,421,52,190,1,0,1
0,1,21,14,0,0,2,143,0,0,1.0,0.0,1,0,4,0.0,45,3,20,2,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
2,1,4,5,2,1,2,519,1,1,0.0,1.0,0,0,0,50.0,45,22,29,1,0,1
15,1,3,3,0,0,1,490,0,1,1.0,0.9333333333333333,0,1,3,22.533333333333335,21,1,1,0,0,1
15,1,6,19,2,1,6,283,1,1,0.2857142857142857,0.2,1,1,0,17.4,35,2,4,6,4,1
0,1,22,14,0,0,2,160,0,0,1.0,0.0,1,0,11,0.0,46,3,19,2,0,1
7,1,4,14,0,0,21,2368,0,1,1.0,0.5714285714285714,1,0,21,34.285714285714285,616,195,9,1,0,1
2,1,8,12,3,0,5,127,0,0,0.4444444444444444,0.0,0,0,0,1.0,44,0,9,2,1,1
6,2,2,11,0,0,11,169,0,1,0.8571428571428571,0.16666666666666666,1,0,2,21.25,108,3,71,12,12,1
6,2,2,11,0,0,11,155,0,1,0.8571428571428571,0.16666666666666666,1,0,2,21.25,105,3,70,12,12,1
0,1,21,14,0,0,2,143,0,0,1.0,0.0,1,0,4,0.0,45,3,20,2,0,1
6,2,17,0,0,0,8,713,0,0,0.0,0.0,1,0,10,1.0,103,8,24,7,0,1
6,2,2,11,0,0,11,169,0,1,0.8571428571428571,0.16666666666666666,1,0,3,21.5,108,2,70,12,12,1
72,0,0,35,0,0,22,4463,0,1,0.875,0.2916666666666667,1,0,6,21.38888888888889,120,27,15,4,3,1
81,0,0,11,0,0,3,1602,0,1,0.0,0.04938271604938271,1,0,14,3.551282051282051,304,74,1,1,0,1
2,0,0,31,0,0,10,143,0,1,0.0,1.0,1,0,2,36.5,83,0,10,14,0,1
43,0,1,23,1,0,11,1672,0,1,1.0,0.5813953488372093,0,12,5,25.27906976744186,158,19,66,5,5,1
25,0,0,10,0,0,20,2070,0,1,1.0,0.8,1,0,3,28.4,47,17,1,1,0,1
25,0,0,10,0,0,20,2070,0,1,1.0,0.8,1,0,3,28.4,47,17,1,1,0,1
5,0,3,3,0,0,2,902,1,0,0.0,0.0,0,0,3,0.0,8,17,1,1,0,1
350,2,13,174,11,1,8,5692,0,1,0.6363636363636364,0.40285714285714286,1,0,81,44.502873563218394,951,116,171,13,0,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
350,2,13,175,6,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,167,13,0,1
350,2,13,175,7,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,168,13,0,1
5,0,3,3,0,0,2,902,1,0,0.0,0.0,0,0,3,0.0,8,17,1,1,0,1
23,0,0,3,1,1,24,564,0,1,0.3333333333333333,0.43478260869565216,1,0,6,31.307692307692307,63,13,8,0,0,1
23,0,0,3,1,1,24,564,0,1,0.3333333333333333,0.43478260869565216,1,0,6,31.307692307692307,63,13,8,0,0,1
41,1,3,4,0,1,2,19472,0,1,1.0,0.926829268292683,1,0,377,63.34146341463415,69,4,44,7,7,1
41,1,3,4,0,1,2,19472,0,1,1.0,0.926829268292683,1,0,377,63.34146341463415,69,4,44,7,7,1
350,2,13,175,10,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,171,13,0,1
350,2,13,175,5,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,166,13,0,1
350,2,13,175,9,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,167,13,0,1
350,2,13,175,10,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,168,13,0,1
350,2,13,175,9,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,169,13,0,1
350,2,13,175,5,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,166,13,0,1
350,2,13,175,9,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,168,13,0,1
350,2,13,175,8,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,169,13,0,1
350,2,13,175,11,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,172,13,0,1
350,2,13,175,12,1,8,5692,0,1,0.6417910447761194,0.40285714285714286,1,0,81,44.502873563218394,951,116,173,13,0,1
350,2,13,176,13,1,8,5692,0,1,0.6470588235294118,0.40285714285714286,1,0,81,44.502873563218394,951,116,172,13,0,1
13,1,15,11,0,1,11,817,0,1,1.0,0.15384615384615385,1,1,15,20.727272727272727,166,14,59,6,5,1
114,0,27,22,2,1,4,7367,1,1,1.0,0.09649122807017543,1,0,120,17.692307692307693,510,2,175,1,1,1
2,2,6,15,1,1,12,2115,1,0,0.9285714285714286,0.0,1,0,8,0.0,202,136,130,5,2,1
6,3,7,7,0,1,6,475,1,1,1.0,0.3333333333333333,0,0,54,10.0,33,22,4,2,1,1
10,1,5,11,0,0,2,194,0,1,0.09090909090909091,0.1,1,0,15,9.333333333333334,71,3,27,3,0,1
0,1,1,5,0,0,3,189,0,0,0.0,0.0,0,0,0,0.0,15,0,9,1,0,1
2,0,1,10,0,0,15,358,0,1,1.0,0.5,1,0,3,74.0,150,3,36,3,3,1
18,0,0,8,0,0,2,837,0,0,1.0,0.0,0,1,3,3.7777777777777777,11,2,5,2,0,1
114,0,27,22,2,1,4,7367,1,1,1.0,0.09649122807017543,1,0,120,17.692307692307693,510,2,175,1,1,1
7,1,2,7,0,0,2,794,0,1,1.0,0.5714285714285714,0,0,7,20.285714285714285,80,71,3,2,2,1
7,1,2,7,0,0,2,794,0,1,1.0,0.5714285714285714,0,0,7,20.285714285714285,80,71,3,2,2,1
3,0,0,0,0,0,5,946,0,1,0.0,1.0,1,1,9,59.333333333333336,11,4,0,0,0,1
10,4,9,3,0,1,13,663,1,1,1.0,0.4,1,0,4,54.6,102,1,12,6,0,1
19,1,5,4,1,1,9,1084,1,1,1.0,0.8947368421052632,1,0,5,123.11764705882354,43,1,4,5,5,1
0,1,7,12,3,0,5,79,0,0,0.4444444444444444,0.0,0,0,0,0.0,45,1,10,2,1,1
5,0,0,18,1,1,2,1200,0,1,0.6153846153846154,0.4,1,0,14,123.0,46,2,3,1,0,1
43,3,9,11,0,0,17,2328,0,0,0.0,0.0,1,0,2,1.0,51,3,0,4,1,1
43,3,9,11,0,0,17,2328,0,0,0.0,0.0,1,0,2,1.0,51,3,0,4,1,1
8,1,6,1,0,0,2,801,1,1,0.0,0.125,1,1,7,7.25,25,5,4,3,3,1
10,2,13,25,0,0,1,374,1,1,1.0,0.2,1,0,0,244.9,36,1,3,3,3,1
11,0,0,3,0,0,3,348,0,1,1.0,0.09090909090909091,1,1,1,9.363636363636363,9,1,5,5,3,1
0,1,1,5,0,0,3,189,0,0,0.0,0.0,0,0,0,0.0,15,0,9,1,0,1
3,2,6,7,0,1,12,2224,1,1,1.0,0.3333333333333333,1,2,40,51.0,358,113,102,6,2,1
1,1,2,2,0,0,8,545,1,0,0.0,0.0,1,0,0,0.0,21,4,9,6,2,1
7,1,3,1,0,1,1,1638,0,1,0.0,0.14285714285714285,0,0,48,14.142857142857142,1,48,0,0,0,1
7,1,8,30,1,1,8,150,0,0,0.2,0.0,1,0,2,1.0,56,2,24,8,0,1
19,1,8,11,0,0,3,536,0,1,0.4,0.7894736842105263,1,0,0,70.78947368421052,80,2,11,1,1,1
162,1,1,17,0,0,11,4084,0,1,1.0,0.9197530864197531,0,2,15,37.51234567901235,107,2,11,12,12,1
4,1,1,3,0,0,3,343,0,0,0.0,0.0,1,0,3,14.25,31,3,26,1,0,1
54,3,17,129,10,0,15,2139,0,1,0.2894736842105263,0.07407407407407407,0,0,8,22.568627450980394,140,8,112,22,17,1
0,1,7,7,0,0,3,295,0,0,1.0,0.0,0,0,6,0.0,38,6,5,3,1,1
39,1,2,7,0,0,4,915,0,1,1.0,0.7435897435897436,0,0,5,32.111111111111114,63,2,6,12,12,1
1,4,10,3,0,0,2,537,1,0,1.0,0.0,1,0,1,1.0,10,5,2,4,3,1
89,4,36,53,7,1,21,13234,1,1,0.9354838709677419,0.9101123595505618,1,0,16,38.24418604651163,303,1,29,2,2,1
37,1,3,15,2,0,3,4060,0,1,0.9,0.7837837837837838,1,10,25,33.806451612903224,75,14,2,3,2,1
30,1,4,5,0,0,5,1646,0,1,1.0,0.6,1,1,6,26.4,50,11,11,4,1,1
2,1,5,3,0,0,6,368,0,1,0.0,1.0,0,0,1,48.0,9,1,7,0,0,1
1,1,2,2,0,0,8,556,0,0,1.0,0.0,1,0,1,0.0,31,5,10,5,3,1
1,1,2,2,0,0,8,556,0,0,1.0,0.0,1,0,1,0.0,31,5,10,5,3,1
43,0,0,22,0,1,5,1147,0,1,1.0,0.9534883720930233,1,0,6,33.86046511627907,252,27,10,13,13,1
3,1,2,9,0,1,6,74,1,0,0.0,0.0,0,2,0,43.5,8,4,17,3,1,1
3,1,2,9,0,1,6,74,1,0,0.0,0.0,0,2,0,43.5,8,4,17,3,1,1
27,1,2,4,1,0,5,2055,0,1,1.0,0.5555555555555556,0,0,3,34.25925925925926,113,15,211,3,0,1
39,21,7,6,1,0,4,2634,0,1,0.2,0.05128205128205128,0,2,7,41.5,413,26,106,3,0,1
76,1,1,3,0,0,2,2791,0,1,1.0,0.039473684210526314,0,2,45,2.5866666666666664,373,35,42,6,2,1
38,0,0,14,5,1,13,1836,0,0,1.0,0.0,1,1,9,11.72972972972973,99,16,25,4,1,1
6,1,0,10,0,0,6,364,0,0,1.0,0.0,0,0,5,4.0,17,1,2,5,2,1
0,1,2,6,0,1,2,287,1,0,1.0,0.0,1,0,1,0.0,23,3,3,6,3,1
3,1,2,9,0,1,6,74,1,0,0.0,0.0,0,2,0,43.5,8,4,17,3,1,1
3,1,2,9,0,1,6,74,1,0,0.0,0.0,0,2,0,43.5,8,4,17,3,1,1
